"","Year","IcesDivision","species","LiveWtTonnes","LiveWtTonnesInclU10","MeanPricePerKgLiveWt","YearFact"
"3518",2014,"VIIj","Brill",19.261222,20.429472,5.23201888229107,"2014"
"3519",2010,"VIIg","Spiny Lobsters",0.3155,1.49335,25.973058637084,"2010"
"3520",2012,"VIIg","Witch",375.357544000001,376.536264000001,1.88497453082916,"2012"
"3521",2010,"VIa","Sole Black",21.71715,22.90155,10.1548964758267,"2010"
"3522",2016,"VIIg","Lemon Sole",341.666996,342.862446,3.18954663710041,"2016"
"3523",2017,"VIIb","Sole Black",22.268413,23.4807089926748,8.09398797581578,"2017"
"3524",2011,"VIIj","Megrim",787.795232000001,789.014232,3.10458814510476,"2011"
"3525",2015,"VIIj","Turbot",38.143722,39.3650160000259,9.0353091919032,"2015"
"3526",2014,"VIIj","Conger eel",7.9671,9.1991,0.553200336383377,"2014"
"3527",2010,"VIa","Turbot",5.699348,6.935198,7.04181583577631,"2010"
"3528",2015,"VIIb","Plaice",15.174376,16.4106540002296,1.62221719476497,"2015"
"3529",2008,"VIa","Turbot",4.6817,5.92805,9.68253442736002,"2008"
"3530",2014,"VIIg","Flathead Grey Mullet",0.391,1.639,1.17,"2014"
"3531",2012,"VIIg","Sole Black",33.839532,35.09346,11.1586439265995,"2012"
"3532",2013,"VIIa","Hake",7.591583,8.879738,1.98096294039488,"2013"
"3533",2015,"VIIj","Horse Mackerel",592.009,593.304,0.534524002168886,"2015"
"3534",2014,"VIa","Turbot",3.550005,4.8531,7.39904591683673,"2014"
"3535",2016,"VIIb","Brill",15.939732,17.2551440009875,5.19651463399761,"2016"
"3536",2009,"VIIa","Nephrops",2407.736855,2409.053855,2.06437479261633,"2009"
"3537",2011,"VIIa","Whiting",93.999516,95.317576,1.17436703554537,"2011"
"3538",2017,"VIIg","Mackerel",2.143,3.47343299927235,1.23792813812412,"2017"
"3539",2013,"VIIg","Mix Boxes",118.45106,119.79401,1.7330504286564,"2013"
"3540",2015,"VIIa","Pandalus",0.26,1.6205,4.27,"2015"
"3541",2010,"VIIj","Cod",82.6504550000001,84.018075,2.07987265413917,"2010"
"3542",2012,"VIIj","Ling",74.826281,76.195421,1.29731246233347,"2012"
"3543",2015,"VIIa","Turbot",9.841784,11.2126770000195,9.40840581341757,"2015"
"3544",2010,"VIIg","Conger eel",12.102,13.4775,0.971218059791436,"2010"
"3545",2015,"VIIj","Brill",19.661398,21.044664000039,5.17663578144341,"2015"
"3546",2014,"VIIg","Sole Black",26.308129,27.702769,9.42192070747411,"2014"
"3547",2017,"VIIj","Turbot",77.325652,78.7219069998701,9.48089499976023,"2017"
"3548",2017,"VIIa","Plaice",445.86842,447.277396000012,1.84581150012108,"2017"
"3549",2015,"VIa","Pollack",22.69971,24.114190005579,2.17808861875328,"2015"
"3550",2014,"VIIj","Horse Mackerel",264.12664,265.54464,0.75618815918117,"2014"
"3551",2016,"VIIa","Sole Black",15.167256,16.6002320000962,12.5201885034445,"2016"
"3552",2016,"VIIg","Conger eel",16.075389,17.508389,0.837610909446733,"2016"
"3553",2017,"VIIj","Spiny Lobsters",5.9355,7.38688999855518,37.2232341841462,"2017"
"3554",2009,"VIIj","Saithe",73.255025,74.732385,1.09648570183411,"2009"
"3555",2008,"VIIg","Ling",275.958410999999,277.448346999999,1.33049691997453,"2008"
"3556",2017,"VIIj","Mix Boxes",37.8266940000001,39.3234064999999,2.79987976744676,"2017"
"3557",2014,"VIa","Squid",13.161,14.6605,3.84814869690753,"2014"
"3558",2015,"VIIa","Mackerel",0.532,2.08074,1.3331954887218,"2015"
"3559",2015,"VIIa","Hake",5.038534,6.616954,2.10161791108287,"2015"
"3560",2015,"VIIg","Brill",32.2888450000001,33.8677645002404,5.76587469139883,"2015"
"3561",2010,"VIIj","Megrim",870.915811,872.508661,2.34469680326432,"2010"
"3562",2008,"VIIg","Plaice",61.6896310000001,63.288151,2.26570340090217,"2008"
"3563",2013,"VIIj","Ling",73.109846,74.7115460000001,1.21817695497467,"2013"
"3564",2008,"VIIa","Demersal shark",48.2945,49.9155,0.823483320835607,"2008"
"3565",2010,"VIIj","Sole Black",66.314117,67.945817,8.80173410889269,"2010"
"3566",2015,"VIIj","Demersal shark",4.119,5.789,0.508778344258315,"2015"
"3567",2017,"VIIg","Mix Boxes",140.189797,141.871897,2.67049736729097,"2017"
"3568",2011,"VIIj","Turbot",49.462442,51.151942,7.9489632281681,"2011"
"3569",2015,"VIIg","Nephrops",3561.39599,3563.11918999915,5.72334815901783,"2015"
"3570",2016,"VIIj","Brill",36.2631009999999,37.9874110000001,4.48706672934563,"2016"
"3571",2011,"VIIj","Monkfish",1051.779449,1053.517949,3.40875799582481,"2011"
"3572",2014,"VIIj","Cod",118.590157,120.330887,2.17604124092693,"2014"
"3573",2010,"VIIa","Scallop",909.98305,911.72705,4.28410451878389,"2010"
"3574",2015,"VIa","Whiting",87.441158,89.207618,1.5245109288237,"2015"
"3575",2015,"VIIg","Lemon Sole",327.208487,329.031287,2.78310120085608,"2015"
"3576",2013,"VIIj","Sole Black",83.3706629999999,85.1948229999998,8.38017903132187,"2013"
"3577",2012,"VIIg","Whiting",4286.772857,4288.616937,1.13468431603394,"2012"
"3578",2013,"VIIj","Demersal shark",8.0459,9.8936,0.38503324674679,"2013"
"3579",2008,"VIa","Plaice",15.06549,16.91664,2.0316704379789,"2008"
"3580",2010,"VIIj","Demersal shark",5.971,7.839,0.398545190643667,"2010"
"3581",2011,"VIIa","Haddock",432.391398,434.263398,1.18977143839982,"2011"
"3582",2008,"VIa","Sole Black",13.362946,15.235096,11.2135606025797,"2008"
"3583",2016,"VIIg","Whelk",11.553,13.427,1.36707699779759,"2016"
"3584",2008,"VIIg","Haddock",1058.633319,1060.509485,1.7336341542729,"2008"
"3585",2010,"VIIj","Plaice",63.578125,65.462875,1.68792749229635,"2010"
"3586",2015,"VIIb","Sole Black",31.208332,33.1087520033569,8.51446330684306,"2015"
"3587",2015,"VIIg","Saithe",294.877934,296.790501999986,1.32986689604248,"2015"
"3588",2009,"VIIj","Demersal shark",50.572,52.486,0.695663410582931,"2009"
"3589",2012,"VIIg","Plaice",74.4414870000001,76.3696269999998,1.94431648241488,"2012"
"3590",2017,"VIIg","Megrim",1340.103817,1342.05612499941,3.13139682237023,"2017"
"3591",2015,"VIIj","Mix Boxes",30.501494,32.4607939999999,2.39919918062166,"2015"
"3592",2014,"VIIa","Clam",28.038,30.014,2.2,"2014"
"3593",2011,"VIIa","Ling",22.71866,24.6977,1.10551610193754,"2011"
"3594",2009,"VIIj","Megrim",663.181541999999,665.162891999999,2.08578870059473,"2009"
"3595",2011,"VIa","Spiny Lobsters",0.315,2.315,29.7763968253968,"2011"
"3596",2014,"VIIj","Sole Black",84.1097899999999,86.1333099999999,8.28185227427152,"2014"
"3597",2015,"VIIj","Plaice",21.555097,23.5848809997959,1.68282972417257,"2015"
"3598",2016,"VIIj","Megrim",514.166808000002,516.218908000001,3.10692974019344,"2016"
"3599",2010,"VIa","Plaice",25.807446,27.862296,1.44254782127608,"2010"
"3600",2008,"VIIj","Lobster",10.591,12.65173,12.475927978245,"2008"
"3601",2012,"VIIj","Sole Black",81.7137459999999,83.7787700000001,8.63753692829447,"2012"
"3602",2015,"VIIg","Mix Boxes",121.00602,123.08077,2.29738747182937,"2015"
"3603",2013,"VIIa","Turbot",5.932431,8.028501,9.04147697143136,"2013"
"3604",2016,"VIIj","Herring",774.601,776.7,0.42889712768251,"2016"
"3605",2010,"VIa","Pollack",32.333595,34.447155,1.98976392304454,"2010"
"3606",2012,"VIIg","Hake",809.010147000001,811.126917,1.93455072038018,"2012"
"3607",2010,"VIa","Brill",6.547013,8.668013,4.26977501037496,"2010"
"3608",2013,"VIIj","Plaice",48.6248360000001,50.761626,1.72465696261785,"2013"
"3609",2013,"VIIa","Sand gaper",0.06,2.21,3.8,"2013"
"3610",2016,"VIIb","Sole Black",36.089475,38.2473389908361,8.38043129348153,"2016"
"3611",2015,"VIIa","Shrimp",0.6266,2.79596000812054,17.2520587296521,"2015"
"3612",2012,"VIIa","Turbot",5.470711,7.657251,8.74374645032992,"2012"
"3613",2011,"VIIg","Skates and rays",289.769805,291.961705,1.49487372678066,"2011"
"3614",2010,"VIIa","Nephrops",2580.907582,2583.099582,2.39941454506672,"2010"
"3615",2010,"VIa","Saithe",457.34908,459.55332,1.14644110708266,"2010"
"3616",2015,"VIIb","Sprat",249.945,252.165000058413,0.308950769169217,"2015"
"3617",2015,"VIa","Scallop",4.523,6.769,4.54986901739426,"2015"
"3618",2011,"VIIg","Ling",362.322972,364.572192000001,1.16488679050482,"2011"
"3619",2017,"VIIg","Whiting",4732.07945399999,4734.34469999871,1.30704780483883,"2017"
"3620",2016,"VIIg","Ling",424.423883,426.689747002066,1.20643549019378,"2016"
"3621",2016,"VIa","Pollack",44.23538,46.5155,2.09796253587061,"2016"
"3622",2012,"VIIj","Turbot",60.388445,62.6763549999999,7.48376820296434,"2012"
"3623",2011,"VIIa","Turbot",8.280088,10.574538,8.84040863740629,"2011"
"3624",2016,"VIIg","Mix Boxes",155.249884,157.584934,1.97435045464127,"2016"
"3625",2008,"VIa","Nephrops",53.62121,55.96821,4.41162379588226,"2008"
"3626",2017,"VIIj","Sole Black",94.0182900000001,96.3803827948474,8.55479944912845,"2017"
"3627",2012,"VIIj","Demersal shark",5.6325,8.0108,0.671521526853085,"2012"
"3628",2014,"VIIg","Mix Boxes",122.836416,125.253516,1.73458554414098,"2014"
"3629",2012,"VIIj","Plaice",90.8480560000001,93.270668,1.6571505433188,"2012"
"3630",2015,"VIa","Haddock",764.840798999999,767.279529,1.85108475442169,"2015"
"3631",2015,"VIIg","Plaice",54.006793,56.4542254005026,1.98588487471751,"2015"
"3632",2012,"VIIj","Herring",132.417,134.895,0.420012083040697,"2012"
"3633",2017,"VIIj","Megrim",697.568806999999,700.052762008085,3.00301963414135,"2017"
"3634",2013,"VIIj","Megrim",1020.893319,1023.384319,2.655266643392,"2013"
"3635",2008,"VIIg","Whiting",1797.095472,1799.612116,1.3471171873913,"2008"
"3636",2010,"VIIg","Skates and rays",174.263429,176.790784,1.38009542378367,"2010"
"3637",2013,"VIIa","Haddock",489.355629,491.902719,1.40516239582634,"2013"
"3638",2014,"VIa","Whelk",559.326,561.92674,1.6,"2014"
"3639",2016,"VIIg","Turbot",106.603447,109.213997,9.55301814208693,"2016"
"3640",2009,"VIIj","Monkfish",1086.203726,1088.826701,3.69623466151815,"2009"
"3641",2012,"VIIj","Megrim",904.751963000001,907.418923000001,2.98639810834969,"2012"
"3642",2016,"VIIj","Plaice",30.1522,32.8290329999745,1.42019849897388,"2016"
"3643",2014,"VIIj","Whiting",1238.729292,1241.417802,1.11686125211932,"2014"
"3644",2016,"VIIa","Ling",10.016937,12.711897,1.24691086296883,"2016"
"3645",2012,"VIIj","Mix Boxes",24.926676,27.630741,2.04628426991228,"2012"
"3646",2016,"VIIg","Plaice",52.453953,55.1615125999693,1.67754870961759,"2016"
"3647",2014,"VIIa","Monkfish",121.765927,124.513367,3.13611404386731,"2014"
"3648",2017,"VIa","Nephrops",114.6265,117.428950000763,7.37737948903613,"2017"
"3649",2011,"VIa","Brill",2.22158,5.07629,4.86348004573322,"2011"
"3650",2011,"VIIg","Nephrops",2386.68066,2389.55566,4.89222917015634,"2011"
"3651",2013,"VIIg","Lemon Sole",317.694464,320.581964,2.48942565311399,"2013"
"3652",2011,"VIa","Plaice",13.83445,16.7755,1.48154932071748,"2011"
"3653",2015,"VIa","Nephrops",72.1357,75.0979900018692,6.84782473775592,"2015"
"3654",2014,"VIIa","Cod",144.741636,147.739176,2.33109652903137,"2014"
"3655",2016,"VIIg","Saithe",422.207511000001,425.291943008314,1.2835962931232,"2016"
"3656",2010,"VIIj","Saithe",79.530193,82.628873,1.11465802689303,"2010"
"3657",2016,"VIa","Squid",9.4447,12.5725000001907,4.25526146939553,"2016"
"3658",2017,"VIIg","Ling",316.140914,319.273747992621,1.30545326505888,"2017"
"3659",2012,"VIIj","Scallop",5.462,8.601,3.41101642697509,"2012"
"3660",2014,"VIIj","Hake",880.646864000002,883.811334,2.76428945161291,"2014"
"3661",2017,"VIIj","Plaice",38.9235510000001,42.0914294996558,1.6714303228582,"2017"
"3662",2010,"VIIa","Turbot",12.196243,15.394543,9.42915427488496,"2010"
"3663",2012,"VIIa","Plaice",104.352715,107.553195,1.734293017636,"2012"
"3664",2010,"VIIg","Ling",219.545624,222.769984,1.13621269553183,"2010"
"3665",2016,"VIIa","Mix Boxes",19.143285,22.4306775084114,1.59892251835955,"2016"
"3666",2016,"VIIb","Haddock",117.454199,120.762749,1.58653843135423,"2016"
"3667",2011,"VIIg","Mackerel",257.502,260.93118,1.12944777127945,"2011"
"3668",2008,"VIa","Demersal shark",119.533,122.965,0.544389766842629,"2008"
"3669",2009,"VIIa","Scallop",1871.305,1874.749,2.68721058833274,"2009"
"3670",2016,"VIIa","Plaice",546.539159,549.992263000052,1.80409044910542,"2016"
"3671",2014,"VIa","Monkfish",399.665463,403.129043,3.53331877484871,"2014"
"3672",2013,"VIIj","Mix Boxes",33.6941529999999,37.178053,2.03285637678803,"2013"
"3673",2015,"VIIa","Plaice",247.263441,250.753888001684,1.95782034447458,"2015"
"3674",2015,"VIIb","Razor Shell",32.489,35.988,5.72701665459812,"2015"
"3675",2012,"VIIg","Brill",31.162481,34.667703,5.69548277622696,"2012"
"3676",2016,"VIIg","Nephrops",4337.55723,4341.06903000019,6.47798823403651,"2016"
"3677",2016,"VIIb","Nephrops",951.31073,954.879270003777,6.58012371415175,"2016"
"3678",2016,"VIIg","Megrim",1547.546319,1551.189339,3.09457164450646,"2016"
"3679",2010,"VIIj","Monkfish",1401.283796,1404.931976,3.5535631898118,"2010"
"3680",2015,"VIIb","Shrimp",1.484,5.14308000040054,19.2295431026184,"2015"
"3681",2012,"VIIg","Haddock",2993.80163,2997.46089500001,1.39319031290763,"2012"
"3682",2010,"VIIa","Pollack",22.125804,25.804584,1.61502520831721,"2010"
"3683",2017,"VIIg","Turbot",109.718691,113.406379001351,9.68211584022637,"2017"
"3684",2015,"VIIg","Ling",287.110756,290.805147998961,1.26080038812617,"2015"
"3685",2013,"VIIj","Scallop",6.225,9.968,3.48590240215521,"2013"
"3686",2014,"VIIg","Plaice",45.684881,49.466261,1.8807597943383,"2014"
"3687",2014,"VIIa","Haddock",537.458552000001,541.250522,1.81365088223818,"2014"
"3688",2012,"VIIj","Saithe",250.201194,254.010384,1.05756221197101,"2012"
"3689",2017,"VIIa","Cod",53.4753420000001,57.287202,2.7033338169207,"2017"
"3690",2015,"VIa","Squid",10.5751,14.4001,3.70927594065304,"2015"
"3691",2016,"VIIj","Spiny Lobsters",2.31835,6.18451995167732,35.3097905838204,"2016"
"3692",2008,"VIIj","Skates and rays",162.101015,165.972375,1.11657278160883,"2008"
"3693",2014,"VIIj","Spiny Lobsters",9.02285,12.89635,26.7671699075126,"2014"
"3694",2017,"VIIa","Pandalus",1.892,5.7885,4.27,"2017"
"3695",2014,"VIIa","Whiting",55.802868,59.740528,1.00705668235532,"2014"
"3696",2009,"VIIj","Skates and rays",145.518308,149.486958,1.25158948247254,"2009"
"3697",2017,"VIIb","Herring",2.644,6.644,0.46,"2017"
"3698",2017,"VIIj","Ling",58.548097,62.5645558022613,1.46198116857518,"2017"
"3699",2012,"VIIg","Mackerel",1.454,5.4753,1.30906464924347,"2012"
"3700",2015,"VIIj","Megrim",453.477522000001,457.500483999799,3.20504562294102,"2015"
"3701",2016,"VIIb","Shrimp",1.053,5.14528999865055,15.6461638426551,"2016"
"3702",2015,"VIIg","Mackerel",2.051,6.156,1.19050219405168,"2015"
"3703",2017,"VIIb","Shrimp",2.0415,6.15261999797821,14.4106609285889,"2017"
"3704",2017,"VIIa","Monkfish",84.5955769999999,88.7161669999999,3.16545423054447,"2017"
"3705",2013,"VIIg","Whiting",4787.72714399999,4791.863044,1.15169104454883,"2013"
"3706",2016,"VIIb","Monkfish",536.8469,541.00185400093,3.67744045109528,"2016"
"3707",2016,"VIIb","Cod",29.469787,33.637327,2.72821356986631,"2016"
"3708",2012,"VIIg","Megrim",1789.42249599999,1793.604866,3.02094631129422,"2012"
"3709",2015,"VIIj","Wrasse",0.128,4.313,0.7,"2015"
"3710",2014,"VIIj","Plaice",74.0455180000002,78.2350080000001,1.79194953326814,"2014"
"3711",2008,"VIa","Brill",3.42975,7.64025,5.31406953859611,"2008"
"3712",2011,"VIa","Pollack",8.82382,13.09666,1.96659345574441,"2011"
"3713",2014,"VIIa","Ling",6.694319,10.989839,1.1100816677544,"2014"
"3714",2010,"VIIj","Turbot",48.8514900000001,53.19534,8.10368916825467,"2010"
"3715",2015,"VIIg","Whiting",4950.122179,4954.50163100012,1.22008811255647,"2015"
"3716",2015,"VIIj","Ling",32.877368,37.2729660001902,1.40810034843867,"2015"
"3717",2008,"VIIg","Pollack",334.125053,338.589863000001,2.18046876455982,"2008"
"3718",2016,"VIIj","Turbot",65.2290999999999,69.7852040001559,8.66253698885927,"2016"
"3719",2016,"VIIj","Wrasse",0.174,4.735,0.7,"2016"
"3720",2014,"VIIj","Demersal shark",6.718,11.303,0.385939267639178,"2014"
"3721",2013,"VIIg","Saithe",598.618913999999,603.208744,1.06403000918996,"2013"
"3722",2014,"VIIb","Mackerel",8559.1833,8563.7733,0.902181920042641,"2014"
"3723",2008,"VIIj","Spiny Lobsters",3.3204,7.9229,34.9026382363571,"2008"
"3724",2015,"VIa","Skates and rays",97.896196,102.502816,1.5889546821615,"2015"
"3725",2011,"VIIa","Shrimp",2.1365,6.761,15.1369108354786,"2011"
"3726",2013,"VIIj","Mullet",16.97115,21.62097,3.5448393302752,"2013"
"3727",2011,"VIIg","Shrimp",6.4295,11.084,16.5133238532212,"2011"
"3728",2011,"VIIg","Monkfish",1350.293909,1354.957969,3.32746530447805,"2011"
"3729",2016,"VIIj","Whiting",678.24543,682.992921996808,1.54189321033983,"2016"
"3730",2017,"VIIj","Mullet",2.11069,6.92629,3.42186678290038,"2017"
"3731",2016,"VIIj","Sole Black",104.888246,109.730341996929,8.80546512332755,"2016"
"3732",2017,"VIa","Squid",28.4639,33.3369,5.03691950391069,"2017"
"3733",2016,"VIIg","Mackerel",3.43837,8.34085,1.24163166404601,"2016"
"3734",2015,"VIIj","Spiny Lobsters",4.88715,9.82206000109911,33.9869744124899,"2015"
"3735",2015,"VIIa","Haddock",503.823354,508.764849,1.62332607500499,"2015"
"3736",2017,"VIa","Scallop",0.825,5.79600003051758,1.19,"2017"
"3737",2017,"VIIb","Skates and rays",101.322968,106.317193974729,1.39342629845592,"2017"
"3738",2015,"VIIg","Megrim",1498.759141,1503.88148500004,3.057761946354,"2015"
"3739",2017,"VIIb","Scallop",6.56275,11.7539500274658,3.23932078777951,"2017"
"3740",2017,"VIa","Horse Mackerel",15122.945,15128.1470001411,0.46156925348321,"2017"
"3741",2015,"VIIj","Whiting",712.582732999999,717.788307000014,1.37206160677486,"2015"
"3742",2015,"VIIa","Monkfish",105.436206,110.642366,3.31515113498913,"2015"
"3743",2014,"VIIj","Ling",71.1209109999999,76.3348610000001,1.16634122249008,"2014"
"3744",2012,"VIIg","Ling",421.727413,426.967752999999,1.15223308792318,"2012"
"3745",2014,"VIIg","Saithe",396.600317,401.893437000001,1.13821798728445,"2014"
"3746",2009,"VIIj","Turbot",37.076601,42.403251,7.26363529116382,"2009"
"3747",2013,"VIIg","Nephrops",3014.51451,3019.85951,5.35285366463016,"2013"
"3748",2009,"VIIb","Spiny Lobsters",2.35885,7.78885,27.9114263306272,"2009"
"3749",2014,"VIIg","Mackerel",87.425,92.875,1.22356074349442,"2014"
"3750",2012,"VIIj","Whiting",1154.100523,1159.551179,1.03846395796149,"2012"
"3751",2015,"VIIj","Sole Black",74.3209970000001,79.7730889995165,9.08697387770821,"2015"
"3752",2010,"VIIg","Pollack",397.539491,402.993821,1.7321568159895,"2010"
"3753",2010,"VIIb","Spiny Lobsters",2.41516,7.88516,30.6183329819206,"2010"
"3754",2012,"VIIa","Haddock",556.042989,561.516249,1.17896143860558,"2012"
"3755",2014,"VIa","Plaice",21.217258,26.703683,1.57268277872465,"2014"
"3756",2014,"VIIg","Megrim",1302.922454,1308.411134,2.9706444830615,"2014"
"3757",2017,"VIIa","Whiting",32.324332,37.824162,1.41448346202494,"2017"
"3758",2016,"VIIj","Mullet",0.48828,6.02828,3.72736954206603,"2016"
"3759",2014,"VIIj","Megrim",583.184101000002,588.757941000001,2.68696501570093,"2014"
"3760",2008,"VIIj","Saithe",51.149043,56.7481430000001,0.801615516101386,"2008"
"3761",2017,"VIa","Pollack",21.542245,27.209515,2.10632054786297,"2017"
"3762",2013,"VIIj","Herring",347.799,353.506,0.411646180696322,"2013"
"3763",2017,"VIIj","Whiting",682.517259999999,688.32423241499,1.53958742585483,"2017"
"3764",2008,"VIIg","Skates and rays",213.319785,219.182255,1.3149048727345,"2008"
"3765",2011,"VIIg","Lobster",6.77,12.66225,11.7410313357248,"2011"
"3766",2012,"VIIj","Haddock",823.792862000001,829.692235999999,1.07849094595265,"2012"
"3767",2013,"VIIa","Monkfish",77.982986,83.931706,3.28891974781539,"2013"
"3768",2013,"VIIg","Mackerel",12.0788,18.06434,1.18925510812332,"2013"
"3769",2016,"VIIa","Shrimp",1.8023,7.81219998745918,17.6179160158329,"2016"
"3770",2013,"VIIj","Monkfish",686.355954,692.418134000001,3.20898722031258,"2013"
"3771",2011,"VIIj","Haddock",672.430429999999,678.514430000001,1.14606511688533,"2011"
"3772",2017,"VIIj","Cod",78.77122,84.9278860130547,2.74708446054282,"2017"
"3773",2010,"VIIg","Shrimp",1.5545,7.7145,18.9236794392084,"2010"
"3774",2011,"VIIj","Whiting",673.91129,680.106290000001,1.09286068464066,"2011"
"3775",2010,"VIIa","Demersal shark",78.605,84.805,0.554867629285669,"2010"
"3776",2014,"VIIb","Spiny Lobsters",2.42825,8.66225,27.8885954157034,"2014"
"3777",2017,"VIIa","Hake",12.108402,18.366582,2.2363815968449,"2017"
"3778",2015,"VIIg","Mullet",0.22056,6.54656,2.74188429452303,"2015"
"3779",2013,"VIIg","Hake",777.961599999999,784.32144,1.9869393508733,"2013"
"3780",2017,"VIIg","Cod",480.960429,487.339151999729,2.69600595520094,"2017"
"3781",2013,"VIIj","Whiting",1321.49346,1327.87372,1.14658152708527,"2013"
"3782",2012,"VIIg","Turbot",95.858154,102.273894,8.59707247231154,"2012"
"3783",2010,"VIIa","Shrimp",2.9075,9.4545,20.1965296316687,"2010"
"3784",2008,"VIIj","Turbot",57.832571,64.3888760000001,8.52405246610354,"2008"
"3785",2010,"VIIb","Pollack",75.784531,82.378291,2.08402951226646,"2010"
